,value,Open,High,Low,Close,Adj Close,Volume,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,ATR,predictions,Signal
2023-12-22,74,43868.98828125,44367.95703125,43441.96875,43997.90234375,43997.90234375,21028503216,70,74,73,65,73,43869.15234375,43652.25,42270.52734375,42623.5390625,41364.6640625,1538.159877232143,44786.4,1
2023-12-23,70,44012.19921875,44015.69921875,43351.35546875,43739.54296875,43739.54296875,13507796558,74,70,74,73,65,43997.90234375,43869.15234375,43652.25,42270.52734375,42623.5390625,1533.208705357143,44560.195,1
2023-12-24,71,43728.3671875,43945.5234375,42786.91796875,43016.1171875,43016.1171875,18830554085,70,74,70,74,73,43739.54296875,43997.90234375,43869.15234375,43652.25,42270.52734375,1584.4419642857142,44291.22,1
2023-12-25,73,43010.57421875,43765.09375,42765.76953125,43613.140625,43613.140625,21115795370,71,70,74,70,74,43016.1171875,43739.54296875,43997.90234375,43869.15234375,43652.25,1400.551060267857,44398.316,1
2023-12-26,71,43599.84765625,43603.17578125,41676.48828125,42520.40234375,42520.40234375,30026850982,73,71,70,74,70,43613.140625,43016.1171875,43739.54296875,43997.90234375,43869.15234375,1440.2589285714287,44032.117,1
2023-12-27,73,42518.46875,43683.16015625,42167.58203125,43442.85546875,43442.85546875,25260941032,71,73,71,70,74,42520.40234375,43613.140625,43016.1171875,43739.54296875,43997.90234375,1351.8777901785713,44210.023,1
2023-12-28,73,43468.19921875,43804.78125,42318.55078125,42627.85546875,42627.85546875,22992093014,73,71,73,71,70,43442.85546875,42520.40234375,43613.140625,43016.1171875,43739.54296875,1342.0535714285713,43981.902,1
2023-12-29,65,42614.64453125,43124.32421875,41424.0625,42099.40234375,42099.40234375,26000021055,73,73,71,73,71,42627.85546875,43442.85546875,42520.40234375,43613.140625,43016.1171875,1363.8683035714287,43369.76,1
2023-12-30,68,42091.75390625,42584.125,41556.2265625,42156.90234375,42156.90234375,16013925945,65,73,73,71,73,42099.40234375,42627.85546875,43442.85546875,42520.40234375,43613.140625,1370.015904017857,43019.61,1
2023-12-31,67,42152.09765625,42860.9375,41998.25390625,42265.1875,42265.1875,16397498810,68,65,73,73,71,42156.90234375,42099.40234375,42627.85546875,43442.85546875,42520.40234375,1354.1395089285713,43205.13,1
2024-01-01,65,42280.234375,44175.4375,42214.9765625,44167.33203125,44167.33203125,18426978443,67,68,65,73,73,42265.1875,42156.90234375,42099.40234375,42627.85546875,43442.85546875,1337.7410714285713,44209.836,1
2024-01-02,71,44187.140625,45899.70703125,44176.94921875,44957.96875,44957.96875,39335274536,65,67,68,65,73,44167.33203125,42265.1875,42156.90234375,42099.40234375,42627.85546875,1352.342075892857,45716.64,1
2024-01-03,70,44961.6015625,45503.2421875,40813.53515625,42848.17578125,42848.17578125,46342323118,71,65,67,68,65,44957.96875,44167.33203125,42265.1875,42156.90234375,42099.40234375,1540.7661830357142,44747.953,-1
2024-01-04,68,42855.81640625,44770.0234375,42675.17578125,44179.921875,44179.921875,30448091210,70,71,65,67,68,42848.17578125,44957.96875,44167.33203125,42265.1875,42156.90234375,1625.3540736607142,44863.074,1
2024-01-05,72,44192.98046875,44353.28515625,42784.71875,44162.69140625,44162.69140625,32336029347,68,70,71,65,67,44179.921875,42848.17578125,44957.96875,44167.33203125,42265.1875,1671.2525111607142,45067.133,1
2024-01-06,70,44178.953125,44227.6328125,43475.15625,43989.1953125,43989.1953125,16092503468,72,68,70,71,65,44162.69140625,44179.921875,42848.17578125,44957.96875,44167.33203125,1677.5477120535713,44892.523,1
2024-01-07,71,43998.46484375,44495.5703125,43662.23046875,43943.09765625,43943.09765625,19330573863,70,72,68,70,71,43989.1953125,44162.69140625,44179.921875,42848.17578125,44957.96875,1654.314453125,44902.938,1
2024-01-08,71,43948.70703125,47218.0,43244.08203125,46970.50390625,46970.50390625,42746192015,71,70,72,68,70,43943.09765625,43989.1953125,44162.69140625,44179.921875,42848.17578125,1866.785435267857,46796.3,1
2024-01-09,76,46987.640625,47893.69921875,45244.71484375,46139.73046875,46139.73046875,39821290992,71,71,70,72,68,46970.50390625,43943.09765625,43989.1953125,44162.69140625,44179.921875,1917.666294642857,47461.51,1
2024-01-10,73,46121.5390625,47647.22265625,44483.15234375,46627.77734375,46627.77734375,50114613298,76,71,71,70,72,46139.73046875,46970.50390625,43943.09765625,43989.1953125,44162.69140625,2035.415736607143,47586.793,1
2024-01-11,76,46656.07421875,48969.37109375,45678.64453125,46368.5859375,46368.5859375,45833734549,73,76,71,71,70,46627.77734375,46139.73046875,46970.50390625,43943.09765625,43989.1953125,2164.3083147321427,47892.418,1
2024-01-12,71,46354.79296875,46498.13671875,41903.76953125,42853.16796875,42853.16796875,43332698900,76,73,76,71,71,46368.5859375,46627.77734375,46139.73046875,46970.50390625,43943.09765625,2371.0301339285716,45469.582,-1
2024-01-13,64,42799.4453125,43234.66015625,42464.14453125,42842.3828125,42842.3828125,20601860469,71,76,73,76,71,42853.16796875,46368.5859375,46627.77734375,46139.73046875,46970.50390625,2352.6456473214284,44028.258,1
2024-01-14,60,42842.26171875,43065.59765625,41724.61328125,41796.26953125,41796.26953125,17521429522,64,71,76,73,76,42842.3828125,42853.16796875,46368.5859375,46627.77734375,46139.73046875,2386.809988839286,43099.324,1
2024-01-15,52,41715.06640625,43319.72265625,41705.41796875,42511.96875,42511.96875,22320220558,60,64,71,76,73,41796.26953125,42842.3828125,42853.16796875,46368.5859375,46627.77734375,2362.084542410714,43143.242,1
2024-01-16,64,42499.3359375,43566.2734375,42085.99609375,43154.9453125,43154.9453125,24062872740,52,60,64,71,76,42511.96875,41796.26953125,42842.3828125,42853.16796875,46368.5859375,2344.077566964286,43723.46,1
2024-01-17,60,43132.1015625,43189.890625,42189.30859375,42742.65234375,42742.65234375,20851232595,64,52,60,64,71,43154.9453125,42511.96875,41796.26953125,42842.3828125,42853.16796875,2080.5686383928573,43600.54,1
2024-01-18,63,42742.3125,42876.34765625,40631.171875,41262.05859375,41262.05859375,25218357242,60,64,52,60,64,42742.65234375,43154.9453125,42511.96875,41796.26953125,42842.3828125,2091.3063616071427,42855.168,1
2024-01-19,51,41278.4609375,42134.16015625,40297.45703125,41618.40625,41618.40625,25752407154,63,60,64,52,60,41262.05859375,42742.65234375,43154.9453125,42511.96875,41796.26953125,2110.458984375,42248.22,1
2024-01-20,52,41624.58984375,41877.89453125,41446.82421875,41665.5859375,41665.5859375,11586690904,51,63,60,64,52,41618.40625,41262.05859375,42742.65234375,43154.9453125,42511.96875,2087.501395089286,42290.1,1
2024-01-21,56,41671.48828125,41855.3671875,41497.0078125,41545.78515625,41545.78515625,9344043642,52,51,63,60,64,41665.5859375,41618.40625,41262.05859375,42742.65234375,43154.9453125,2053.57421875,42192.508,1
2024-01-22,55,41553.65234375,41651.20703125,39450.1171875,39507.3671875,39507.3671875,31338708143,56,52,51,63,60,41545.78515625,41665.5859375,41618.40625,41262.05859375,42742.65234375,1926.943638392857,41490.438,-1
2024-01-23,50,39518.71484375,40127.3515625,38521.89453125,39845.55078125,39845.55078125,29244553045,55,56,52,51,63,39507.3671875,41545.78515625,41665.5859375,41618.40625,41262.05859375,1852.405970982143,40733.496,1
2024-01-24,48,39877.59375,40483.78515625,39508.796875,40077.07421875,40077.07421875,22359526178,50,55,56,52,51,39845.55078125,39507.3671875,41545.78515625,41665.5859375,41618.40625,1696.04296875,40806.54,1
2024-01-25,52,40075.55078125,40254.48046875,39545.6640625,39933.80859375,39933.80859375,18491782013,48,50,55,56,52,40077.07421875,39845.55078125,39507.3671875,41545.78515625,41665.5859375,1511.620814732143,40779.465,1
2024-01-26,49,39936.81640625,42209.38671875,39825.69140625,41816.87109375,41816.87109375,25598119893,52,48,50,55,56,39933.80859375,40077.07421875,39845.55078125,39507.3671875,41545.78515625,1353.7156808035713,41826.332,1
2024-01-27,55,41815.625,42195.6328125,41431.28125,42120.0546875,42120.0546875,11422941934,49,52,48,50,55,41816.87109375,39933.80859375,40077.07421875,39845.55078125,39507.3671875,1353.275390625,42380.867,1
2024-01-28,54,42126.125,42797.17578125,41696.91015625,42035.59375,42035.59375,16858971687,55,49,52,48,50,42120.0546875,41816.87109375,39933.80859375,40077.07421875,39845.55078125,1336.0811941964287,42650.703,1
2024-01-29,55,42030.9140625,43305.8671875,41818.33203125,43288.24609375,43288.24609375,20668476578,54,55,49,52,48,42035.59375,42120.0546875,41816.87109375,39933.80859375,40077.07421875,1327.0262276785713,43421.27,1
2024-01-30,61,43300.2265625,43838.9453125,42711.37109375,42952.609375,42952.609375,23842814518,55,54,55,49,52,43288.24609375,42035.59375,42120.0546875,41816.87109375,39933.80859375,1301.8331473214287,43848.234,1
2024-01-31,60,42946.25,43717.40625,42298.9453125,42582.60546875,42582.60546875,24673628793,61,55,54,55,49,42952.609375,43288.24609375,42035.59375,42120.0546875,41816.87109375,1331.681640625,43710.367,1
2024-02-01,63,42569.76171875,43243.16796875,41879.19140625,43075.7734375,43075.7734375,21423953779,60,61,55,54,55,42582.60546875,42952.609375,43288.24609375,42035.59375,42120.0546875,1268.7388392857142,43707.66,1
2024-02-02,63,43077.640625,43422.48828125,42584.3359375,43185.859375,43185.859375,18603843039,63,60,61,55,54,43075.7734375,42582.60546875,42952.609375,43288.24609375,42035.59375,1197.413783482143,43901.395,1
2024-02-03,60,43184.96484375,43359.94140625,42890.80859375,42992.25,42992.25,11169245236,63,63,60,61,55,43185.859375,43075.7734375,42582.60546875,42952.609375,43288.24609375,1200.132533482143,43743.86,1
2024-02-04,60,42994.94140625,43097.64453125,42374.83203125,42583.58203125,42583.58203125,14802225490,60,63,63,60,61,42992.25,43185.859375,43075.7734375,42582.60546875,42952.609375,1226.1648995535713,43435.04,1
2024-02-05,60,42577.62109375,43494.25,42264.81640625,42658.66796875,42658.66796875,18715487317,60,60,63,63,60,42583.58203125,42992.25,43185.859375,43075.7734375,42582.60546875,1156.7608816964287,43528.812,1
2024-02-06,64,42657.390625,43344.1484375,42529.01953125,43084.671875,43084.671875,16798476726,60,60,60,63,63,42658.66796875,42583.58203125,42992.25,43185.859375,43075.7734375,1100.308872767857,43792.535,1
2024-02-07,62,43090.01953125,44341.94921875,42775.95703125,44318.22265625,44318.22265625,21126587775,64,60,60,60,63,43084.671875,42658.66796875,42583.58203125,42992.25,43185.859375,1142.5234375,44532.6,1
2024-02-08,66,44332.125,45575.83984375,44332.125,45301.56640625,45301.56640625,26154524080,62,64,60,60,60,44318.22265625,43084.671875,42658.66796875,42583.58203125,42992.25,1181.7234933035713,45705.215,1
2024-02-09,72,45297.3828125,48152.49609375,45260.82421875,47147.19921875,47147.19921875,39316770844,66,62,64,60,60,45301.56640625,44318.22265625,43084.671875,42658.66796875,42583.58203125,1218.007533482143,47466.316,1
2024-02-10,74,47153.52734375,48146.171875,46905.3203125,47771.27734375,47771.27734375,16398681570,72,66,62,64,60,47147.19921875,45301.56640625,44318.22265625,43084.671875,42658.66796875,1252.043247767857,48083.86,1
2024-02-11,71,47768.96875,48535.9375,47617.40625,48293.91796875,48293.91796875,19315867136,74,72,66,62,64,47771.27734375,47147.19921875,45301.56640625,44318.22265625,43084.671875,1239.062220982143,48617.43,1
2024-02-12,70,48296.38671875,50280.4765625,47745.76171875,49958.22265625,49958.22265625,34511985805,71,74,72,66,62,48293.91796875,47771.27734375,47147.19921875,45301.56640625,44318.22265625,1313.8607700892858,49913.363,1
2024-02-13,79,49941.359375,50358.390625,48406.49609375,49742.44140625,49742.44140625,35593051468,70,71,74,72,66,49958.22265625,48293.91796875,47771.27734375,47147.19921875,45301.56640625,1372.7407924107142,50556.805,1
2024-02-14,74,49733.4453125,52021.37109375,49296.83203125,51826.6953125,51826.6953125,39105608050,79,70,71,74,72,49742.44140625,49958.22265625,48293.91796875,47771.27734375,47147.19921875,1466.0320870535713,51788.15,1
2024-02-15,72,51836.78515625,52820.06640625,51371.62890625,51938.5546875,51938.5546875,38564360533,74,79,70,71,74,51826.6953125,49742.44140625,49958.22265625,48293.91796875,47771.27734375,1472.0650111607142,52520.81,1
2024-02-16,72,51937.7265625,52537.96875,51641.3671875,52160.203125,52160.203125,28180567298,72,74,79,70,71,51938.5546875,51826.6953125,49742.44140625,49958.22265625,48293.91796875,1476.239955357143,52510.207,1
2024-02-17,76,52161.67578125,52191.9140625,50669.66796875,51662.99609375,51662.99609375,20009091006,72,72,74,79,70,52160.203125,51938.5546875,51826.6953125,49742.44140625,49958.22265625,1551.4623325892858,52256.42,1
2024-02-18,72,51661.96875,52356.96484375,51233.70703125,52122.546875,52122.546875,17595377311,76,72,72,74,79,51662.99609375,52160.203125,51938.5546875,51826.6953125,49742.44140625,1580.0655691964287,52372.543,1
2024-02-19,75,52134.8125,52483.32421875,51711.8203125,51779.14453125,51779.14453125,21362184346,72,76,72,72,74,52122.546875,51662.99609375,52160.203125,51938.5546875,51826.6953125,1547.3563058035713,52486.156,1
2024-02-20,72,51777.7265625,52945.05078125,50792.3125,52284.875,52284.875,33353758256,75,72,76,72,72,51779.14453125,52122.546875,51662.99609375,52160.203125,51938.5546875,1642.8998325892858,52690.184,1
2024-02-21,78,52273.53515625,52368.81640625,50671.7578125,51839.1796875,51839.1796875,28624907020,72,75,72,76,72,52284.875,51779.14453125,52122.546875,51662.99609375,52160.203125,1652.26171875,52593.0,1
2024-02-22,74,51854.64453125,52009.61328125,50926.29296875,51304.97265625,51304.97265625,25413900611,78,72,75,72,76,51839.1796875,52284.875,51779.14453125,52122.546875,51662.99609375,1639.8119419642858,52127.957,1
2024-02-23,76,51283.90625,51497.93359375,50561.77734375,50731.94921875,50731.94921875,21427078270,74,78,72,75,72,51304.97265625,51839.1796875,52284.875,51779.14453125,52122.546875,1500.1322544642858,51683.832,1
2024-02-24,72,50736.37109375,51684.1953125,50585.4453125,51571.1015625,51571.1015625,15174077879,76,74,78,72,75,50731.94921875,51304.97265625,51839.1796875,52284.875,51779.14453125,1489.982142857143,51664.742,1
2024-02-25,74,51565.21484375,51950.02734375,51306.171875,51733.23828125,51733.23828125,15413239245,72,76,74,78,72,51571.1015625,50731.94921875,51304.97265625,51839.1796875,52284.875,1470.3624441964287,52099.34,1
2024-02-26,72,51730.5390625,54938.17578125,50931.03125,54522.40234375,54522.40234375,34074411896,74,72,76,74,78,51733.23828125,51571.1015625,50731.94921875,51304.97265625,51839.1796875,1575.5359933035713,53788.055,1
2024-02-27,79,54519.36328125,57537.83984375,54484.19921875,57085.37109375,57085.37109375,49756832031,72,74,72,76,74,54522.40234375,51733.23828125,51571.1015625,50731.94921875,51304.97265625,1654.232142857143,56628.81,1
2024-02-28,82,57071.09765625,63913.1328125,56738.42578125,62504.7890625,62504.7890625,83239156760,79,72,74,72,76,57085.37109375,54522.40234375,51733.23828125,51571.1015625,50731.94921875,1972.101283482143,60970.383,1
2024-02-29,80,62499.18359375,63585.64453125,60498.73046875,61198.3828125,61198.3828125,65496611844,82,79,72,74,72,62504.7890625,57085.37109375,54522.40234375,51733.23828125,51571.1015625,2089.135323660714,61794.824,-1
2024-03-01,80,61168.0625,63155.1015625,60802.52734375,62440.6328125,62440.6328125,40186368423,80,82,79,72,74,61198.3828125,62504.7890625,57085.37109375,54522.40234375,51733.23828125,2193.133370535714,61941.918,1
2024-03-02,80,62431.65234375,62458.69921875,61657.2890625,62029.84765625,62029.84765625,23888473685,80,80,82,79,72,62440.6328125,61198.3828125,62504.7890625,57085.37109375,54522.40234375,2141.645089285714,61866.016,-1
2024-03-03,83,62031.578125,63230.2109375,61435.0234375,63167.37109375,63167.37109375,26253811450,80,80,80,82,79,62029.84765625,62440.6328125,61198.3828125,62504.7890625,57085.37109375,2189.640066964286,62615.938,1
2024-03-04,82,63137.00390625,68537.03125,62386.51953125,68330.4140625,68330.4140625,70670471105,83,80,80,80,82,63167.37109375,62029.84765625,62440.6328125,61198.3828125,62504.7890625,2573.854910714286,66096.625,1
2024-03-05,90,68341.0546875,69170.625,59323.91015625,63801.19921875,63801.19921875,102802940877,82,83,80,80,80,68330.4140625,63167.37109375,62029.84765625,62440.6328125,61198.3828125,3123.4246651785716,65328.906,-1
2024-03-06,75,63776.05078125,67637.9296875,62848.671875,66106.8046875,66106.8046875,68750229073,90,82,83,80,80,63801.19921875,68330.4140625,63167.37109375,62029.84765625,62440.6328125,3344.2960379464284,65347.676,1
2024-03-07,82,66099.7421875,68029.921875,65655.53125,66925.484375,66925.484375,46989543159,75,90,82,83,80,66106.8046875,63801.19921875,68330.4140625,63167.37109375,62029.84765625,3436.5153459821427,66289.53,1
2024-03-08,81,66938.09375,70083.0546875,66230.453125,68300.09375,68300.09375,59202881172,82,75,90,82,83,66925.484375,66106.8046875,63801.19921875,68330.4140625,63167.37109375,3644.8328683035716,67498.5,1
2024-03-09,84,68299.2578125,68673.0546875,68053.125,68498.8828125,68498.8828125,21609650379,81,82,75,90,82,68300.09375,66925.484375,66106.8046875,63801.19921875,68330.4140625,3610.631417410714,67504.22,-1
2024-03-10,79,68500.2578125,70005.203125,68239.9765625,69019.7890625,69019.7890625,35683977532,84,81,82,75,90,68498.8828125,68300.09375,66925.484375,66106.8046875,63801.19921875,3690.7293526785716,67954.19,-1
2024-03-11,82,69020.546875,72850.7109375,67194.8828125,72123.90625,72123.90625,65716656765,79,84,81,82,75,69019.7890625,68498.8828125,68300.09375,66925.484375,66106.8046875,3808.4924665178573,70106.516,1
2024-03-12,81,72125.125,72825.65625,68728.8515625,71481.2890625,71481.2890625,62554434520,82,79,84,81,82,72123.90625,69019.7890625,68498.8828125,68300.09375,66925.484375,3883.0041852678573,70456.914,-1
2024-03-13,81,71482.1171875,73637.4765625,71334.09375,73083.5,73083.5,48212536929,81,82,79,84,81,71481.2890625,72123.90625,69019.7890625,68498.8828125,68300.09375,3535.0524553571427,71433.49,-1
2024-03-14,88,73079.375,73750.0703125,68563.0234375,71396.59375,71396.59375,59594605698,81,81,82,79,84,73083.5,71481.2890625,72123.90625,69019.7890625,68498.8828125,3685.061941964286,70863.836,-1
2024-03-15,83,71387.875,72357.1328125,65630.6953125,69403.7734375,69403.7734375,78320453976,88,81,81,82,79,71396.59375,73083.5,71481.2890625,72123.90625,69019.7890625,3997.4807477678573,69538.27,-1
2024-03-16,81,69392.484375,70046.2734375,64801.39453125,65315.1171875,65315.1171875,46842198371,83,88,81,81,82,69403.7734375,71396.59375,73083.5,71481.2890625,72123.90625,4314.871372767857,66614.64,-1
2024-03-17,79,65316.34375,68845.71875,64545.31640625,68390.625,68390.625,44716864318,81,83,88,81,81,65315.1171875,69403.7734375,71396.59375,73083.5,71481.2890625,4493.815290178572,66873.09,1
2024-03-18,77,68371.3046875,68897.1328125,66594.2265625,67548.59375,67548.59375,49261579492,79,81,83,88,81,68390.625,65315.1171875,69403.7734375,71396.59375,73083.5,4218.986328125,67219.19,-1
2024-03-19,79,67556.1328125,68106.9296875,61536.1796875,61912.7734375,61912.7734375,74215844794,77,79,81,83,88,67548.59375,68390.625,65315.1171875,69403.7734375,71396.59375,3984.988839285714,64328.645,-1
2024-03-20,74,61930.15625,68115.2578125,60807.78515625,67913.671875,67913.671875,66792634382,79,77,79,81,83,61912.7734375,67548.59375,68390.625,65315.1171875,69403.7734375,4164.861328125,65519.04,1
2024-03-21,78,67911.5859375,68199.9921875,64580.91796875,65491.390625,65491.390625,44480350565,74,79,77,79,81,67913.671875,61912.7734375,67548.59375,68390.625,65315.1171875,4253.767299107143,65774.87,-1
2024-03-22,75,65489.9296875,66623.75,62355.37109375,63778.76171875,63778.76171875,41401116964,78,74,79,77,79,65491.390625,67913.671875,61912.7734375,67548.59375,68390.625,4283.465680803572,64167.85,-1
2024-03-23,73,63802.72265625,65976.3984375,63038.4921875,64062.203125,64062.203125,24738964812,75,78,74,79,77,63778.76171875,65491.390625,67913.671875,61912.7734375,67548.59375,4449.035435267857,63604.355,-1
2024-03-24,74,64070.75390625,67622.7578125,63825.8515625,67234.171875,67234.171875,27206630673,73,75,78,74,79,64062.203125,63778.76171875,65491.390625,67913.671875,61912.7734375,4594.155412946428,65359.035,1
2024-03-25,75,67234.09375,71162.59375,66414.8359375,69958.8125,69958.8125,42700139523,74,73,75,78,74,67234.171875,64062.203125,63778.76171875,65491.390625,67913.671875,4529.293247767857,67947.25,1
2024-03-26,81,69931.328125,71535.7421875,69335.609375,69987.8359375,69987.8359375,36010437368,75,74,73,75,78,69958.8125,67234.171875,64062.203125,63778.76171875,65491.390625,4393.816685267857,68960.375,-1
2024-03-27,83,69991.8984375,71727.6875,68381.9296875,69455.34375,69455.34375,40827113309,81,75,74,73,75,69987.8359375,69958.8125,67234.171875,64062.203125,63778.76171875,4468.272042410715,68918.836,-1
2024-03-28,80,69452.7734375,71546.0234375,68895.5078125,70744.953125,70744.953125,34374900617,83,81,75,74,73,69455.34375,69987.8359375,69958.8125,67234.171875,64062.203125,4287.091238839285,69343.375,-1
2024-03-29,79,70744.796875,70913.09375,69076.65625,69892.828125,69892.828125,25230851763,80,83,81,75,74,70744.953125,69455.34375,69987.8359375,69958.8125,67234.171875,3937.8055245535716,68924.75,-1
2024-03-30,75,69893.4453125,70355.4921875,69601.0625,69645.3046875,69645.3046875,17130241883,79,80,83,81,75,69892.828125,70744.953125,69455.34375,69987.8359375,69958.8125,3617.059151785714,68493.234,-1
2024-03-31,75,69647.78125,71377.78125,69624.8671875,71333.6484375,71333.6484375,20050941373,75,79,80,83,81,69645.3046875,69892.828125,70744.953125,69455.34375,69987.8359375,3435.095703125,69283.21,-1
2024-04-01,79,71333.484375,71342.09375,68110.6953125,69702.1484375,69702.1484375,34873527352,75,75,79,80,83,71333.6484375,69645.3046875,69892.828125,70744.953125,69455.34375,3501.416573660714,69026.25,-1
2024-04-02,79,69705.0234375,69708.3828125,64586.59375,65446.97265625,65446.97265625,50705240709,79,75,75,79,80,69702.1484375,71333.6484375,69645.3046875,69892.828125,70744.953125,3397.919363839286,66682.32,-1
2024-04-03,71,65446.671875,66914.3203125,64559.8984375,65980.8125,65980.8125,34488018367,79,79,75,75,79,65446.97265625,69702.1484375,71333.6484375,69645.3046875,69892.828125,3044.1300223214284,65386.62,-1
2024-04-04,70,65975.6953125,69291.2578125,65113.796875,68508.84375,68508.84375,34439527442,71,79,79,75,75,65980.8125,65446.97265625,69702.1484375,71333.6484375,69645.3046875,3084.0147879464284,66657.86,1
2024-04-05,79,68515.7578125,68725.7578125,66011.4765625,67837.640625,67837.640625,33748230056,70,71,79,79,75,68508.84375,65980.8125,65446.97265625,69702.1484375,71333.6484375,2973.0078125,67030.445,-1
2024-04-06,75,67840.5703125,69629.6015625,67491.71875,68896.109375,68896.109375,19967785809,79,70,71,79,79,67837.640625,68508.84375,65980.8125,65446.97265625,69702.1484375,2915.86328125,67409.62,-1
2024-04-07,78,68897.109375,70284.4296875,68851.6328125,69362.5546875,69362.5546875,21204930369,75,79,70,71,79,68896.109375,67837.640625,68508.84375,65980.8125,65446.97265625,2746.9983258928573,68109.74,-1
2024-04-08,76,69362.5546875,72715.359375,69064.2421875,71631.359375,71631.359375,37261432669,78,75,79,70,71,69362.5546875,68896.109375,67837.640625,68508.84375,65980.8125,2668.6668526785716,69651.99,1
2024-04-09,80,71632.5,71742.5078125,68212.921875,69139.015625,69139.015625,36426900409,76,78,75,79,70,71631.359375,69362.5546875,68896.109375,67837.640625,68508.84375,2763.6277901785716,68983.414,-1
2024-04-10,78,69140.2421875,71093.4296875,67503.5625,70587.8828125,70587.8828125,38318601774,80,76,78,75,79,69139.015625,71631.359375,69362.5546875,68896.109375,67837.640625,2781.0641741071427,68991.96,-1
2024-04-11,76,70575.734375,71256.234375,69571.8125,70060.609375,70060.609375,30153382941,78,80,76,78,75,70587.8828125,69139.015625,71631.359375,69362.5546875,68896.109375,2712.0574776785716,69122.24,-1
2024-04-12,79,70061.3828125,71222.7421875,65254.8359375,67195.8671875,67195.8671875,44129299406,76,78,80,76,78,70060.609375,70587.8828125,69139.015625,71631.359375,69362.5546875,3007.1623883928573,67572.88,-1
2024-04-13,72,67188.375,67931.4296875,60919.10546875,63821.47265625,63821.47265625,52869738185,79,76,78,80,76,67195.8671875,70060.609375,70587.8828125,69139.015625,71631.359375,3454.154854910714,64705.49,-1
2024-04-14,72,63836.23046875,65824.4296875,62205.8515625,65738.7265625,65738.7265625,49084320047,72,79,76,78,80,63821.47265625,67195.8671875,70060.609375,70587.8828125,69139.015625,3587.416573660714,64762.637,1
2024-04-15,74,65739.6484375,66878.6484375,62332.0703125,63426.2109375,63426.2109375,43595917654,72,72,79,76,78,65738.7265625,63821.47265625,67195.8671875,70060.609375,70587.8828125,3681.357979910714,64008.023,-1
2024-04-16,65,63419.296875,64355.66796875,61716.40234375,63811.86328125,63811.86328125,42847528078,74,72,72,79,76,63426.2109375,65738.7265625,63821.47265625,67195.8671875,70060.609375,3504.0348772321427,63279.363,-1
2024-04-17,67,63831.84765625,64486.36328125,59768.5859375,61276.69140625,61276.69140625,41915247049,65,74,72,72,79,63811.86328125,63426.2109375,65738.7265625,63821.47265625,67195.8671875,3672.8459821428573,61846.625,-1
2024-04-18,57,61275.31640625,64125.6875,60833.48046875,63512.75390625,63512.75390625,36006307335,67,65,74,72,72,61276.69140625,63811.86328125,63426.2109375,65738.7265625,63821.47265625,3609.6135602678573,62228.31,1
2024-04-19,66,63510.75,65481.59765625,59651.390625,63843.5703125,63843.5703125,49920425401,57,67,65,74,72,63512.75390625,61276.69140625,63811.86328125,63426.2109375,65738.7265625,3832.1796875,63050.49,-1
2024-04-20,66,63851.1015625,65442.45703125,63172.40234375,64994.44140625,64994.44140625,23097485495,66,57,67,65,74,63843.5703125,63512.75390625,61276.69140625,63811.86328125,63426.2109375,3841.620535714286,63631.617,-1
2024-04-21,72,64992.81640625,65723.2421875,64277.72265625,64926.64453125,64926.64453125,20506644853,66,66,57,67,65,64994.44140625,63843.5703125,63512.75390625,61276.69140625,63811.86328125,3842.529296875,64214.016,-1
2024-04-22,73,64935.6328125,67233.9609375,64548.1796875,66837.6796875,66837.6796875,28282686673,72,66,66,57,67,64926.64453125,64994.44140625,63843.5703125,63512.75390625,61276.69140625,3773.576729910714,65288.004,1
2024-04-23,71,66839.890625,67199.2421875,65864.8671875,66407.2734375,66407.2734375,24310975583,73,72,66,66,57,66837.6796875,64926.64453125,64994.44140625,63843.5703125,63512.75390625,3616.775948660714,65624.95,-1
2024-04-24,72,66408.71875,67075.3671875,63589.87109375,64276.8984375,64276.8984375,30276655120,71,73,72,66,66,66407.2734375,66837.6796875,64926.64453125,64994.44140625,63843.5703125,3609.320870535714,64486.86,-1
2024-04-25,72,64275.01953125,65275.20703125,62783.6328125,64481.70703125,64481.70703125,32155786816,72,71,73,72,66,64276.8984375,66407.2734375,66837.6796875,64926.64453125,64994.44140625,3666.974609375,63990.17,-1
2024-04-26,70,64485.37109375,64789.65625,63322.3984375,63755.3203125,63755.3203125,24139372950,72,72,71,73,72,64481.70703125,64276.8984375,66407.2734375,66837.6796875,64926.64453125,3345.4997209821427,63526.074,-1
2024-04-27,67,63750.98828125,63898.36328125,62424.71875,63419.140625,63419.140625,19530783039,70,72,72,71,73,63755.3203125,64481.70703125,64276.8984375,66407.2734375,66837.6796875,2949.8797433035716,62790.227,-1
2024-04-28,65,63423.515625,64321.484375,62793.59765625,63113.23046875,63113.23046875,17334827993,67,70,72,72,71,63419.140625,63755.3203125,64481.70703125,64276.8984375,66407.2734375,2800.5446428571427,62554.68,-1
2024-04-29,67,63106.36328125,64174.87890625,61795.45703125,63841.12109375,63841.12109375,26635912073,65,67,70,72,72,63113.23046875,63419.140625,63755.3203125,64481.70703125,64276.8984375,2645.7477678571427,62893.46,-1
